#{"t_start": 1662482683.1531248, "env_id": null}
r,l,t,is_success
-14.0,3,3700.141651,False
-12.888887,4,3704.231576,False
-14.0,3,3707.597623,False
-12.888887,4,3711.225147,False
-14.0,3,3714.766346,False
-14.0,3,3718.722187,False
-14.0,3,3722.363024,False
-14.0,3,3726.008554,False
-14.0,3,3729.877851,False
-14.0,3,3733.938463,False
-16.0,4,3737.905796,False
-14.0,3,3741.802657,False
-11.926632,5,3745.473197,False
-14.0,3,3748.860428,False
-14.0,3,3752.841993,False
-14.0,3,3756.986912,False
-14.0,3,3760.467153,False
-14.0,3,3764.202652,False
-14.0,3,3768.221821,False
-12.888887,4,3772.143961,False
-14.0,3,3775.963297,False
-14.0,3,3780.101572,False
-14.0,3,3783.779194,False
-14.0,3,3787.548895,False
-14.0,3,3791.417053,False
-14.0,3,3795.336352,False
-14.0,3,3799.227487,False
-14.0,3,3804.133371,False
-14.0,3,3807.965784,False
-14.0,3,3811.643562,False
-14.0,3,3815.583356,False
-18.888887,7,3819.763413,False
-14.0,3,3823.417757,False
-14.0,3,3826.973174,False
-14.0,3,3830.693549,False
-25.444437,6,3835.370879,False
-14.0,3,3839.038723,False
-14.0,3,3842.663315,False
-12.96438,7,3847.06657,False
-12.888887,4,3851.02773,False
-14.0,3,3854.752671,False
-54.4822,10,3859.241339,False
-11.926632,5,3863.28776,False
-11.926632,5,3867.14747,False
-154.81552,28,3872.729473,False
-11.926632,5,3876.683132,False
-14.0,3,3880.331577,False
-14.0,3,3884.169019,False
-14.0,3,3887.731024,False
-12.815523,7,3891.846278,False
-14.888887,5,3895.754725,False
-16.0,4,3901.710549,False
-12.888887,4,3905.834623,False
-14.0,3,3909.474136,False
-12.888887,4,3913.248364,False
-16.0,4,3917.750532,False
-14.0,3,3921.58187,False
-14.0,3,3925.490411,False
-14.0,3,3929.283238,False
-12.815523,7,3933.382337,False
-14.0,3,3936.897898,False
-14.0,3,3940.839281,False
-14.0,3,3944.468507,False
-14.0,3,3948.100315,False
-14.0,3,3951.876992,False
-12.888887,4,3955.859077,False
-14.0,3,3959.6962,False
-14.0,3,3963.692005,False
-12.888887,4,3967.960459,False
-14.0,3,3971.786827,False
-14.0,3,3975.594549,False
-14.0,3,3979.381126,False
-16.0,4,3982.815652,False
-12.888887,4,3986.599902,False
-32.81552,9,3990.494029,False
-14.0,3,3994.904871,False
-12.888887,4,3998.45816,False
-14.0,3,4002.590167,False
-14.0,3,4006.551551,False
-14.0,3,4010.099859,False
-14.0,3,4013.580027,False
-11.926632,5,4017.385095,False
-12.888887,4,4021.352999,False
-14.0,3,4025.190696,False
-14.0,3,4028.985328,False
-14.0,3,4033.09955,False
-14.0,3,4038.073716,False
-14.0,3,4041.618785,False
-14.0,3,4045.74773,False
-14.0,3,4049.396112,False
-11.926632,5,4053.145884,False
-12.888887,4,4057.058711,False
-11.926632,5,4060.952926,False
-14.0,3,4064.942941,False
-14.0,3,4068.451757,False
-11.926632,5,4073.065331,False
-14.0,3,4076.590824,False
-14.0,3,4080.66351,False
-14.0,3,4084.722557,False
-14.0,3,4088.658416,False
-14.0,3,4092.279698,False
-14.0,3,4095.75767,False
-14.0,3,4099.560932,False
-12.888887,4,4103.327929,False
-14.0,3,4107.280098,False
-11.926632,5,4111.536612,False
-14.0,3,4115.464456,False
-14.0,3,4119.217079,False
-12.815519,7,4123.459233,False
-14.0,3,4127.478513,False
-14.0,3,4130.884974,False
-14.0,3,4134.737268,False
-14.0,3,4138.338232,False
-14.0,3,4142.096566,False
-14.0,3,4145.700707,False
-14.0,3,4149.848078,False
-14.0,3,4153.593138,False
-14.0,3,4157.181047,False
-14.0,3,4161.003763,False
-14.0,3,4164.820668,False
-14.0,3,4168.849137,False
-12.888887,4,4173.228451,False
-12.888887,4,4177.034302,False
-14.0,3,4180.474182,False
-14.0,3,4185.072892,False
-14.0,3,4189.254113,False
-14.0,3,4193.254416,False
-14.0,3,4197.0151,False
-14.0,3,4201.128455,False
-14.0,3,4204.936303,False
-14.0,3,4208.918153,False
-14.0,3,4212.716199,False
-12.888887,4,4216.783688,False
-11.926632,5,4220.559396,False
-14.0,3,4224.111194,False
-14.0,3,4228.709863,False
-14.0,3,4232.486723,False
-14.0,3,4236.158849,False
-14.0,3,4239.729722,False
-14.0,3,4243.69676,False
-14.0,3,4247.657962,False
-14.0,3,4251.714764,False
-14.0,3,4255.40405,False
-14.0,3,4259.18962,False
-14.0,3,4262.861639,False
-11.926632,5,4267.032945,False
-14.0,3,4270.957326,False
-11.926632,5,4274.787192,False
-16.0,4,4278.813573,False
-7.779903,9,4282.737473,False
-10.002125,7,4286.654264,False
-11.853268,8,4290.761001,False
-14.0,3,4294.216306,False
-14.0,3,4297.934465,False
-14.0,3,4302.251351,False
-14.0,3,4306.814476,False
-14.0,3,4310.661289,False
-14.0,3,4314.387833,False
-14.0,3,4318.170259,False
-14.0,3,4323.203755,False
-12.888887,4,4327.121062,False
-14.0,3,4330.8592,False
-11.777775,5,4334.796558,False
-12.888887,4,4338.707825,False
-11.926632,5,4342.640408,False
-14.0,3,4346.757542,False
-14.0,3,4350.405857,False
-33.444435,6,4354.003444,False
-12.888887,4,4358.105817,False
-14.0,3,4362.006563,False
-14.0,3,4365.717358,False
-16.0,4,4369.757581,False
-14.0,3,4373.63501,False
-30.964376,9,4377.834335,False
-14.0,3,4381.652793,False
-14.0,3,4386.198712,False
-14.0,3,4389.644355,False
-112.81552,26,4395.144426,False
-14.0,3,4399.016648,False
-14.0,3,4402.952464,False
-14.0,3,4406.693696,False
-14.0,3,4410.534703,False
-12.888887,4,4414.414518,False
-14.0,3,4418.091907,False
-14.0,3,4422.018401,False
-11.853268,8,4425.800064,False
-14.0,3,4431.516052,False
-12.815523,7,4435.687145,False
-42.33332,13,4440.179564,False
-27.926636,9,4444.310606,False
-33.926632,9,4448.302451,False
-12.888887,4,4452.109638,False
-59.297695,19,4457.21106,False
-14.0,3,4461.040437,False
-14.0,3,4464.752346,False
-14.0,3,4469.215318,False
-13.926632,6,4472.888505,False
-12.888887,5,4476.737839,False
-14.0,3,4480.856335,False
-17.70441,11,4485.181798,False
-13.926632,7,4489.358623,False
-14.0,3,4493.332438,False
-13.926632,6,4497.326435,False
-11.926632,5,4500.790262,False
-102.888885,22,4507.401068,False
-59.37107,10,4511.389385,False
-15.704411,10,4515.433644,False
-14.0,3,4519.03764,False
-14.0,3,4522.6608,False
-14.0,3,4526.451737,False
-14.0,3,4530.332351,False
-14.0,3,4534.310134,False
-11.926632,5,4538.004219,False
-14.0,3,4542.010779,False
-14.0,3,4545.689756,False
-11.853268,8,4550.242715,False
-12.815519,7,4554.180861,False
-14.0,3,4557.827391,False
-14.0,3,4561.492718,False
-14.888887,5,4565.31041,False
-11.926632,5,4569.520013,False
-11.926632,5,4573.462039,False
-11.853268,8,4577.392035,False
-14.0,3,4581.058196,False
-12.888887,4,4584.779398,False
-14.0,3,4588.95998,False
-143.37106,31,4596.144525,False
-14.0,3,4599.929848,False
-14.0,3,4603.604231,False
-12.815523,7,4608.047732,False
-193.92664,35,4613.706103,False
-12.815523,7,4618.150322,False
-14.0,3,4621.908678,False
-14.0,3,4625.303179,False
-14.0,3,4628.938201,False
-14.0,3,4633.496539,False
-14.0,3,4637.400514,False
-14.0,3,4641.37139,False
-14.0,3,4645.37896,False
-14.0,3,4649.224573,False
-14.0,3,4653.228434,False
-12.888887,4,4657.253431,False
-14.888887,5,4661.311207,False
-11.926632,5,4665.315013,False
-14.0,3,4668.996977,False
-14.0,3,4673.094769,False
-12.888887,4,4676.888079,False
-11.926632,5,4680.396381,False
-14.0,3,4686.545054,False
-14.0,3,4690.733923,False
-14.0,3,4694.780306,False
-14.0,3,4698.395518,False
-14.0,3,4702.340598,False
-16.0,4,4705.894439,False
-16.0,4,4709.934568,False
-14.0,3,4714.218565,False
-14.0,3,4718.086281,False
-16.0,4,4721.768099,False
-14.0,3,4725.690481,False
-13.926632,6,4729.735976,False
-14.0,3,4733.544093,False
-14.0,3,4737.274164,False
-16.0,4,4741.256252,False
-14.0,3,4744.872662,False
-14.0,3,4748.635297,False
-33.926632,9,4753.12452,False
-12.888887,4,4757.036086,False
-14.0,3,4760.656509,False
-14.0,3,4764.274749,False
-32.96438,10,4768.924767,False
-14.0,3,4772.539032,False
-12.888887,4,4776.403823,False
-14.0,3,4780.385622,False
-15.704407,10,4784.545918,False
-14.0,3,4787.967527,False
-14.0,3,4792.727045,False
-11.926632,5,4796.773752,False
-14.0,3,4800.742322,False
-14.0,3,4804.69135,False
-11.926632,5,4808.576998,False
-12.888887,4,4813.758963,False
-14.0,3,4817.559867,False
-14.0,3,4821.265835,False
-14.0,3,4824.835995,False
-14.0,3,4828.541943,False
-12.815519,7,4832.707186,False
-12.888887,4,4836.464386,False
-14.0,3,4840.285109,False
-14.0,3,4844.166705,False
-11.926632,5,4848.258458,False
-14.0,3,4851.819063,False
-11.926632,5,4855.598575,False
-12.888887,4,4859.468192,False
-14.0,3,4863.32808,False
-14.0,3,4867.177124,False
-14.0,3,4871.513296,False
-12.888887,4,4875.387652,False
-14.0,3,4879.244825,False
-14.0,3,4883.556066,False
-14.0,3,4887.453128,False
-14.0,3,4891.090269,False
-14.0,3,4894.96096,False
-14.0,3,4898.807674,False
-14.0,3,4902.636639,False
-14.0,3,4906.341177,False
-14.0,3,4910.341764,False
-14.0,3,4914.077405,False
-16.0,4,4918.186942,False
-14.0,3,4922.181885,False
-16.0,4,4926.21612,False
-14.0,3,4929.865917,False
-14.0,3,4933.214962,False
-16.0,4,4936.908008,False
-278.88885,47,4945.383307,False
-14.0,3,4949.371572,False
-14.0,3,4953.704006,False
-14.0,3,4957.194118,False
-14.0,3,4960.933485,False
-14.0,3,4965.21055,False
-14.0,3,4968.91431,False
-12.888887,4,4972.744741,False
-11.926632,5,4976.61815,False
-10.96438,6,4980.764462,False
-14.0,3,4984.738872,False
-14.0,3,4988.590953,False
-16.0,4,4993.014363,False
-16.0,4,4996.913001,False
-7.779899,9,5001.150794,False
-14.0,3,5005.003803,False
-14.0,3,5008.636923,False
-12.888887,4,5012.347934,False
-14.0,3,5015.98294,False
-14.0,3,5020.036168,False
-11.926632,5,5023.852973,False
-10.002125,7,5027.780615,False
-13.926632,6,5032.672456,False
-14.0,3,5036.638289,False
-16.0,4,5042.973552,False
-14.0,3,5046.953484,False
-14.0,3,5050.938993,False
-14.0,3,5054.502304,False
-14.0,3,5058.416542,False
-13.926632,6,5062.41439,False
-14.0,3,5066.077719,False
-14.0,3,5069.771275,False
-14.0,3,5073.276179,False
-14.0,3,5077.423534,False
-14.0,3,5081.034842,False
-14.0,3,5084.806188,False
-14.0,3,5088.551291,False
-14.0,3,5092.808309,False
-14.0,3,5096.464999,False
-14.0,3,5100.071973,False
-16.0,4,5103.682033,False
-12.888887,4,5107.541651,False
-11.926632,5,5111.800418,False
-16.0,4,5115.302636,False
-14.888887,5,5119.434517,False
-11.926632,5,5123.865187,False
-14.0,3,5127.585835,False
-14.0,3,5130.967105,False
-14.0,3,5134.492579,False
-14.0,3,5138.542951,False
-14.0,3,5141.887312,False
-16.0,4,5145.848142,False
-13.926632,6,5149.761597,False
-14.0,3,5153.808164,False
-14.0,3,5157.555137,False
-14.0,3,5161.568861,False
-14.0,3,5165.331275,False
-14.0,3,5169.236017,False
-14.0,3,5173.087073,False
-14.0,3,5176.735558,False
-14.0,3,5180.532473,False
-12.815523,7,5185.525589,False
-14.0,3,5190.022972,False
-14.0,3,5193.569414,False
-14.0,3,5197.625388,False
-14.0,3,5201.457883,False
-14.0,3,5205.105053,False
-14.0,3,5208.718077,False
-14.888887,5,5212.533868,False
-11.926632,5,5216.595698,False
-14.0,3,5220.030743,False
-11.926632,5,5224.034484,False
-14.0,3,5227.650126,False
-12.815519,7,5231.952689,False
-14.0,3,5235.773082,False
-12.815519,7,5240.111869,False
-11.926632,5,5244.431007,False
-14.0,3,5248.046475,False
-11.853268,8,5252.0225,False
-14.0,3,5255.615121,False
-14.0,3,5259.74354,False
-16.0,4,5263.403303,False
-14.0,3,5267.676165,False
-12.888887,4,5271.344523,False
-11.926632,5,5274.996952,False
-14.0,3,5279.099662,False
-14.0,3,5282.892989,False
-11.926632,5,5286.781725,False
-11.926632,5,5290.535298,False
-12.888887,4,5294.532082,False
-14.0,3,5298.312164,False
-14.0,3,5302.112474,False
-14.0,3,5305.739322,False
-16.0,4,5310.849166,False
-14.0,3,5314.56475,False
-16.0,4,5318.242115,False
-14.0,3,5322.144161,False
-14.0,3,5326.30847,False
-14.0,3,5330.223499,False
-14.0,3,5333.954995,False
-11.926632,5,5338.213699,False
-14.0,3,5342.028291,False
-16.888887,6,5346.472464,False
-14.0,3,5350.383267,False
-14.0,3,5354.0198,False
-12.888887,4,5358.057916,False
-14.0,3,5361.82778,False
-14.888887,5,5365.9817,False
-16.0,4,5369.836378,False
-14.0,3,5373.725941,False
-14.0,3,5377.31468,False
-13.926632,6,5380.77638,False
-11.926632,5,5384.833506,False
-14.0,3,5388.695083,False
-14.0,3,5392.576322,False
-14.0,3,5396.365582,False
-14.0,3,5400.300764,False
-14.0,3,5404.108699,False
-14.0,3,5407.983961,False
-14.0,3,5411.810041,False
-10.96438,6,5415.99542,False
-14.0,3,5419.680765,False
-14.0,3,5423.917573,False
-15.926632,7,5427.623408,False
-11.853268,9,5431.94559,False
-14.0,3,5435.997053,False
-11.926632,5,5440.987609,False
-14.0,3,5444.590772,False
-14.0,3,5448.28778,False
-12.888887,4,5452.332424,False
-14.0,3,5455.981014,False
-14.0,3,5459.639099,False
-12.888887,4,5463.599694,False
-14.0,3,5467.625226,False
-14.0,3,5471.011971,False
-12.96438,8,5475.242148,False
-14.0,3,5479.185459,False
-16.0,4,5482.866838,False
-16.0,4,5486.532965,False
-14.0,3,5490.143831,False
-12.888887,4,5494.329226,False
-16.0,4,5498.289198,False
-12.888887,4,5502.666031,False
-14.0,3,5506.323056,False
-14.0,3,5509.778655,False
-14.0,3,5513.246864,False
-14.0,3,5517.296266,False
-14.0,3,5521.193067,False
-11.926632,5,5525.112287,False
-14.0,3,5529.113563,False
-14.0,3,5532.480615,False
-16.0,4,5536.030429,False
-14.0,3,5539.527515,False
-14.0,3,5543.102533,False
-14.0,3,5547.248509,False
-14.0,3,5550.968321,False
-14.888887,5,5555.095287,False
-14.0,3,5558.710399,False
-14.0,3,5562.815927,False
-16.0,4,5566.609643,False
-14.888887,5,5570.353108,False
-13.926632,6,5575.429409,False
-14.0,3,5580.026516,False
-121.037735,21,5584.519278,False
-11.926632,5,5588.623362,False
-14.0,3,5592.186207,False
-14.0,3,5596.008716,False
-14.0,3,5600.098783,False
-14.0,3,5604.15231,False
-14.0,3,5608.11699,False
-12.815519,7,5612.393527,False
-14.0,3,5616.345962,False
-16.0,4,5619.925138,False
-14.0,3,5623.726134,False
-12.888887,4,5627.627947,False
-14.0,3,5631.195115,False
-14.0,3,5635.023112,False
-14.0,3,5638.381686,False
-10.815519,6,5642.252048,False
-13.777775,6,5646.262207,False
-14.0,3,5650.353384,False
-14.0,3,5654.099658,False
-14.0,3,5658.070969,False
-11.704407,8,5662.088095,False
-30.964376,9,5666.246097,False
-14.0,3,5669.828983,False
-14.0,3,5673.45007,False
-14.0,3,5677.289885,False
-14.0,3,5681.185925,False
-14.0,3,5687.032284,False
-14.0,3,5690.781531,False
-14.0,3,5694.774011,False
-14.0,3,5698.311997,False
-14.0,3,5702.227759,False
-14.888887,5,5705.871016,False
-14.0,3,5709.613554,False
-14.0,3,5713.131302,False
-14.0,3,5717.145586,False
-19.224337,16,5721.390993,False
-14.0,3,5725.064737,False
-12.815523,7,5729.232177,False
-14.0,3,5732.87764,False
-14.0,3,5737.291137,False
-31.853268,10,5741.483294,False
-16.0,4,5745.044618,False
-14.0,3,5748.875362,False
-14.0,3,5752.551633,False
-14.0,3,5756.424482,False
-11.926632,5,5760.355984,False
-14.0,3,5764.412751,False
-14.0,3,5768.02155,False
-16.0,4,5771.640712,False
-16.0,4,5775.709778,False
-14.0,3,5779.431323,False
-14.0,3,5783.513528,False
-12.888887,4,5787.561064,False
-14.0,3,5791.338167,False
-16.888887,6,5795.422792,False
-14.0,3,5799.235982,False
-29.779903,13,5805.015554,False
-14.0,3,5809.128925,False
-14.0,3,5812.913967,False
-14.0,3,5817.430894,False
-14.0,3,5821.187586,False
-33.519928,9,5825.214746,False
-11.926632,5,5828.846717,False
-11.926632,5,5832.467428,False
-14.0,3,5836.281394,False
-33.926632,9,5840.30966,False
-14.0,3,5844.115942,False
-12.888887,4,5847.86235,False
-14.0,3,5851.790027,False
-14.0,3,5855.712632,False
-14.0,3,5859.801025,False
-14.0,3,5863.226277,False
-14.0,3,5866.695031,False
-14.0,3,5870.535038,False
-14.0,3,5874.360092,False
-14.0,3,5878.009318,False
-10.96438,6,5882.178602,False
-14.0,3,5886.088409,False
-14.0,3,5889.872379,False
-14.0,3,5894.523253,False
-14.0,3,5898.129046,False
-14.0,3,5902.20826,False
-14.0,3,5906.259107,False
-11.853268,8,5910.369531,False
-14.0,3,5914.176054,False
-14.0,3,5917.834628,False
-14.0,3,5921.901554,False
-14.0,3,5925.393944,False
-11.926632,5,5930.133123,False
-16.0,4,5934.079735,False
-11.926632,5,5938.501956,False
-14.0,3,5942.279594,False
-11.926632,5,5946.197053,False
-14.0,3,5949.872726,False
-14.0,3,5953.580694,False
-12.888887,4,5957.251563,False
-12.888887,4,5961.002073,False
-14.0,3,5965.132537,False
-14.0,3,5968.982718,False
-14.0,3,5974.095078,False
-14.0,3,5977.716531,False
-14.0,3,5981.681624,False
-14.0,3,5985.059466,False
-12.002129,8,5989.202502,False
-11.926632,5,5993.149456,False
-14.0,3,5997.022856,False
-14.0,3,6001.212048,False
-14.0,3,6004.584359,False
-14.0,3,6008.228758,False
-11.926632,5,6011.641614,False
-14.0,3,6015.373389,False
-12.888887,4,6019.222475,False
-14.0,3,6023.210917,False
-14.0,3,6026.961119,False
-14.0,3,6030.5839,False
-11.926632,5,6034.91642,False
-14.0,3,6038.578242,False
-14.0,3,6042.207447,False
-14.0,3,6045.671942,False
-14.0,3,6050.004424,False
-14.0,3,6053.693383,False
-14.0,3,6057.242235,False
-11.926632,5,6061.286538,False
-14.0,3,6066.695842,False
-14.0,3,6070.581956,False
-14.0,3,6074.226403,False
-14.0,3,6078.474888,False
-14.0,3,6082.387132,False
-14.0,3,6086.15043,False
-12.888887,4,6089.896873,False
-14.0,3,6093.750241,False
-14.0,3,6097.823687,False
-16.0,4,6101.520256,False
-14.0,3,6105.285643,False
-11.926632,5,6109.219965,False
-16.0,4,6113.489972,False
-14.0,3,6117.561055,False
-14.0,3,6121.286343,False
-16.0,4,6125.207894,False
-11.926632,5,6129.763009,False
-14.0,3,6133.281968,False
-14.0,3,6137.189486,False
-14.0,3,6141.088614,False
-14.0,3,6145.233043,False
-14.0,3,6148.906548,False
-14.0,3,6152.36131,False
-14.0,3,6155.979429,False
-14.0,3,6160.088145,False
-12.96438,7,6163.999202,False
-18.0,5,6168.165396,False
-14.0,3,6172.147876,False
-11.926632,5,6176.315473,False
-14.0,3,6180.171957,False
-14.0,3,6183.971574,False
-14.0,3,6187.785075,False
-14.0,3,6191.508936,False
-19.777775,9,6195.546576,False
-14.0,3,6199.217073,False
-14.0,3,6204.439671,False
-11.926632,5,6209.094889,False
-14.0,3,6212.793372,False
-14.0,3,6216.381668,False
-14.0,3,6219.872064,False
-14.0,3,6223.809706,False
-11.926632,5,6227.831626,False
-14.0,3,6231.489735,False
-14.0,3,6235.098024,False
-16.0,4,6239.128515,False
-14.0,3,6242.769032,False
-14.0,3,6246.545612,False
-18.0,5,6250.540992,False
-16.888887,6,6254.632859,False
-14.0,3,6258.461493,False
-11.926632,5,6262.330032,False
-12.96438,7,6266.000596,False
-11.926632,5,6270.079479,False
-14.0,3,6273.918625,False
-14.0,3,6277.684381,False
-16.0,4,6281.551472,False
-10.666662,6,6286.417192,False
-14.0,3,6290.07574,False
-14.0,3,6293.782198,False
-14.0,3,6297.83937,False
-14.0,3,6301.99386,False
-14.0,3,6305.91104,False
-14.0,3,6309.606667,False
-11.926632,5,6313.454653,False
-12.815519,7,6317.736443,False
-14.0,3,6321.635005,False
-14.0,3,6324.999354,False
-16.0,4,6328.946907,False
-14.0,3,6333.766657,False
-11.926632,5,6337.648936,False
-14.888887,5,6341.40276,False
-14.0,3,6345.261451,False
-14.0,3,6349.243805,False
-14.0,3,6352.921917,False
-14.0,3,6356.324252,False
-14.0,3,6359.869065,False
-14.0,3,6364.471102,False
-14.0,3,6368.12499,False
-14.0,3,6371.927197,False
-14.0,3,6375.867721,False
-14.0,3,6379.713063,False
-14.0,3,6383.317441,False
-14.0,3,6386.776268,False
-14.0,3,6390.61433,False
-14.0,3,6394.634363,False
-14.0,3,6398.571182,False
-14.0,3,6402.461811,False
-12.888887,4,6406.592625,False
-7.779899,9,6410.853461,False
-16.0,4,6414.83891,False
-14.0,3,6418.754157,False
-11.926632,5,6422.464603,False
-14.0,3,6426.554926,False
-16.0,4,6430.143778,False
-14.0,3,6434.017482,False
-16.0,4,6437.830348,False
-13.926632,6,6442.2083,False
-14.0,3,6446.039651,False
-14.0,3,6449.498427,False
-14.0,3,6453.329952,False
-14.0,3,6457.488348,False
-11.926632,5,6461.576863,False
-14.0,3,6465.2867,False
-14.0,3,6469.293884,False
-14.0,3,6474.626717,False
-11.926632,5,6478.412215,False
-16.0,4,6481.9555,False
-14.0,3,6485.65889,False
-14.0,3,6489.579636,False
-25.444437,6,6493.21395,False
-14.0,3,6496.897455,False
-11.926632,5,6500.415074,False
-14.0,3,6504.690815,False
-14.0,3,6508.53307,False
-31.853268,10,6512.692985,False
-14.0,3,6516.370655,False
-14.0,3,6520.770703,False
-14.0,3,6524.699922,False
-12.888887,4,6528.59879,False
-14.0,3,6532.713231,False
-14.0,3,6536.495406,False
-12.888887,4,6540.405668,False
-14.0,3,6544.100101,False
-14.0,3,6547.979123,False
-16.0,4,6551.992789,False
-14.0,3,6555.752088,False
-14.888887,5,6560.109061,False
-11.926632,5,6563.99239,False
-14.0,3,6568.050316,False
-14.0,3,6571.822597,False
-12.815523,7,6576.037456,False
-14.0,3,6579.766745,False
-16.0,4,6583.911956,False
-14.0,3,6587.382038,False
-14.0,3,6591.022864,False
-14.0,3,6594.953675,False
-14.0,3,6599.19144,False
-14.0,3,6604.183747,False
-14.0,3,6608.205561,False
-14.0,3,6612.045123,False
-14.0,3,6615.816368,False
-14.0,3,6619.716094,False
-8.668787,11,6623.873711,False
-14.0,3,6627.552277,False
-14.0,3,6631.604134,False
-14.0,3,6635.32194,False
-14.0,3,6638.855079,False
-13.926632,6,6642.876796,False
-14.0,3,6646.603685,False
-11.926632,5,6650.484995,False
-14.0,3,6654.447223,False
-14.0,3,6658.290494,False
-14.0,3,6662.377678,False
-14.0,3,6666.427292,False
-14.0,3,6670.274299,False
-14.0,3,6674.132392,False
-14.0,3,6678.558666,False
-13.926632,6,6682.34874,False
-14.0,3,6686.3197,False
-21.444437,4,6690.008786,False
-11.926632,5,6693.986017,False
-11.926632,5,6697.652243,False
-14.0,3,6701.092447,False
-14.0,3,6704.721642,False
-14.0,3,6708.50813,False
-14.0,3,6712.067264,False
-30.891016,11,6716.156171,False
-14.0,3,6720.009251,False
-14.0,3,6723.692749,False
-93.44442,18,6730.290422,False
-14.0,3,6734.040087,False
-14.0,3,6738.014709,False
-14.0,3,6741.606586,False
-11.926632,5,6745.425311,False
-14.0,3,6749.044747,False
-14.0,3,6752.721657,False
-14.0,3,6757.460926,False
-14.0,3,6761.158161,False
-11.926632,5,6764.571371,False
-12.888887,4,6768.723852,False
-14.0,3,6772.845608,False
-11.926632,5,6776.663074,False
-14.0,3,6780.112315,False
-14.0,3,6783.510517,False
-16.0,4,6787.502216,False
-14.0,3,6791.348626,False
-14.888887,5,6795.383624,False
-14.0,3,6799.288706,False
-14.0,3,6803.157734,False
-14.0,3,6806.80247,False
-16.0,4,6810.767358,False
-14.0,3,6814.568326,False
-16.0,4,6818.228285,False
-14.0,3,6822.249411,False
-14.0,3,6825.623244,False
-14.0,3,6829.204136,False
-14.0,3,6833.52381,False
-11.926632,5,6837.242999,False
-14.888887,5,6841.381867,False
-14.0,3,6845.113997,False
-14.0,3,6849.247009,False
-14.0,3,6852.890028,False
-16.0,4,6857.927031,False
-14.0,3,6861.606657,False
-14.0,3,6865.669637,False
-14.0,3,6869.312857,False
-14.0,3,6873.115687,False
-14.0,3,6877.116729,False
-14.0,3,6880.905778,False
-12.888887,4,6885.052794,False
-14.0,3,6888.618777,False
-16.0,4,6892.072614,False
-14.0,3,6895.862718,False
-14.0,3,6899.808819,False
-14.0,3,6903.65102,False
-14.0,3,6907.426204,False
-14.0,3,6911.677877,False
-14.0,3,6915.372609,False
-14.0,3,6919.085892,False
-14.0,3,6922.970561,False
-14.0,3,6926.762688,False
-14.0,3,6930.33138,False
-16.0,4,6933.82983,False
-14.0,3,6937.657653,False
-14.0,3,6941.215386,False
-16.0,4,6945.301522,False
-14.0,3,6949.344148,False
-14.0,3,6953.044907,False
-14.0,3,6956.733542,False
-14.0,3,6960.749638,False
-14.0,3,6964.619702,False
-14.0,3,6968.518306,False
-14.0,3,6972.293444,False
-14.0,3,6976.029596,False
-14.0,3,6980.167383,False
-14.0,3,6983.873267,False
-14.0,3,6988.304111,False
-11.926632,5,6991.898645,False
-14.0,3,6995.576526,False
-14.0,3,6999.540896,False
-14.0,3,7003.649115,False
-14.0,3,7007.304273,False
-14.0,3,7010.985904,False
-14.0,3,7015.751571,False
-14.0,3,7019.755876,False
-14.0,3,7023.361908,False
-14.0,3,7027.455786,False
-14.888887,5,7031.569022,False
-14.0,3,7035.473953,False
-14.0,3,7039.342254,False
-14.0,3,7043.372762,False
-11.926632,5,7047.323738,False
-14.0,3,7050.997277,False
-14.0,3,7054.896494,False
-14.0,3,7058.358175,False
-14.0,3,7061.982601,False
-14.0,3,7066.434543,False
-33.926632,9,7070.451911,False
-14.0,3,7074.186843,False
-14.0,3,7077.833695,False
-11.853268,8,7082.066716,False
-14.0,3,7085.809225,False
-16.0,4,7089.878864,False
-14.0,3,7093.780288,False
-14.888887,5,7097.944399,False
-16.0,4,7101.477869,False
-11.926632,5,7105.02384,False
-11.926632,5,7109.187977,False
-14.0,3,7113.023101,False
-14.0,3,7116.776836,False
-14.0,3,7120.601676,False
-14.0,3,7124.656872,False
-14.0,3,7128.416437,False
-14.0,3,7132.763418,False
-14.0,3,7136.607095,False
-12.888887,4,7140.287542,False
-11.926632,5,7144.963089,False
-14.0,3,7149.606524,False
-14.0,3,7153.507054,False
-14.0,3,7157.439294,False
-11.926632,5,7161.549416,False
-14.0,3,7165.299266,False
-14.0,3,7168.840397,False
-14.0,3,7172.548196,False
-14.0,3,7176.510463,False
-14.0,3,7180.769429,False
-10.593294,9,7184.917465,False
-16.0,4,7188.936382,False
-14.0,3,7192.889334,False
-10.96438,6,7197.236864,False
-14.0,3,7200.904355,False
-14.0,3,7204.621645,False
-14.0,3,7208.406406,False
-14.0,3,7212.095827,False
-14.0,3,7215.917845,False
-14.0,3,7219.546649,False
-14.0,3,7224.06724,False
-14.0,3,7227.816888,False
-14.0,3,7231.518033,False
-14.0,3,7235.293689,False
-14.0,3,7239.355951,False
-14.0,3,7242.864267,False
-14.0,3,7246.863749,False
-14.0,3,7250.769643,False
-14.0,3,7254.495575,False
-12.888887,4,7258.481139,False
-18.0,5,7261.896942,False
-14.0,3,7265.459701,False
-16.0,4,7269.529185,False
-11.777775,5,7273.61139,False
-14.0,3,7277.582884,False
-11.926632,5,7281.305758,False
-16.0,4,7285.100578,False
-11.926632,5,7290.299114,False
-14.0,3,7294.26054,False
